time,bid,ask,last_price,volume
2019-06-15 16:12:00,8672.8,8672.9,8672.9,12710.62046204
2019-06-15 16:13:00,8679.3,8679.4,8676.2,12715.65383146
2019-06-15 16:14:00,8684.8,8684.9,8684.9,12719.36212829
2019-06-15 16:15:00,8675.0,8675.1,8675.1,12834.59886831
2019-06-15 16:16:00,8675.0,8675.1,8675.0,12729.40830127
2019-06-15 16:17:00,8676.9,8677.0,8677.0,12731.90536113
2019-06-15 16:18:00,8685.0,8685.1,8687.3,12735.74236113
2019-06-15 16:19:00,8676.2,8676.3,8676.2,12739.48407027
2019-06-15 16:20:00,8676.2,8676.3,8676.2,12740.79297727
2019-06-15 16:21:00,8669.1,8673.0,8665.6,12745.07344938
2019-06-15 16:22:00,8672.0,8672.1,8672.0,12747.30622725
2019-06-15 16:23:00,8670.1,8670.2,8670.0,12751.20737233
2019-06-15 16:24:00,8670.0,8670.1,8670.0,12754.227787359999998
2019-06-15 16:25:00,8670.0,8670.1,8670.04538341,12754.247397229999998
2019-06-15 16:26:00,8676.4,8676.7,8676.8,12761.50513456
2019-06-15 16:27:00,8676.6,8676.7,8676.7,12761.87439535
2019-06-15 16:28:00,8676.8,8676.9,8676.7,12761.87439535
2019-06-15 16:29:00,8676.8,8676.9,8676.9,12763.80906778
2019-06-15 16:30:00,8670.0,8670.1,8670.0,12764.32020574
2019-06-15 16:31:00,8670.0,8670.1,8670.0117482,12743.74897943
2019-06-15 16:32:00,8670.9,8671.0,8670.9,12743.78957942999999998
2019-06-15 16:33:00,8672.5,8673.3,8672.5,12744.87982272
2019-06-15 16:34:00,8674.2,8674.3,8674.3,12745.1851890099999999
2019-06-15 16:35:00,8673.9,8674.0,8673.41662447,12745.33439287
2019-06-15 16:36:00,8673.9,8674.0,8673.9725083,12746.44224037
2019-06-15 16:37:00,8673.8,8673.9,8673.9,12746.86724037
2019-06-15 16:38:00,8673.8,8673.9,8673.8,12757.05404037
2019-06-15 16:39:00,8673.8,8673.9,8673.9,12757.15404037
2019-06-15 16:40:00,8673.8,8673.9,8673.9,12757.42455134
2019-06-15 16:41:00,8679.6,8679.7,8679.7,12758.98655851
2019-06-15 16:42:00,8673.7,8674.2,8674.5,12765.28947919
2019-06-15 16:43:00,8675.4,8675.5,8675.4,12765.34308605
2019-06-15 16:44:00,8676.0,8676.1,8674.8,12769.78036092
2019-06-15 16:45:00,8675.6,8675.7,8675.6,12771.87930975
2019-06-15 16:46:00,8675.6,8675.7,8675.6,12673.94032907
2019-06-15 16:47:00,8675.6,8675.7,8675.6,12674.72751985
2019-06-15 16:48:00,8675.6,8675.7,8675.6,12674.78096785
2019-06-15 16:49:00,8675.6,8675.7,8675.7,12674.90296785
2019-06-15 16:50:00,8683.0,8683.1,8683.6,12676.90239981
2019-06-15 16:51:00,8686.6,8686.7,8686.7,12677.7596381400000003
2019-06-15 16:52:00,8690.3,8690.4,8690.4,12678.37563814
2019-06-15 16:53:00,8690.4,8690.5,8690.5,12678.60703614
2019-06-15 16:54:00,8690.5,8690.6,8690.6,12679.12663316
2019-06-15 16:55:00,8695.6,8696.5,8695.6,12682.58736698
2019-06-15 16:56:00,8700.6,8700.7,8700.6,12684.08142131
2019-06-15 16:57:00,8702.7,8702.8,8702.8,12685.00642131
2019-06-15 16:58:00,8701.9,8702.0,8702.0,12685.65077361
2019-06-15 16:59:00,8702.7,8702.8,8706.2,12698.04587361
2019-06-15 17:00:00,8706.5,8706.6,8706.6,12706.04587361
2019-06-15 17:01:00,8702.2,8703.6,8702.2,12450.5559794900000002
2019-06-15 17:02:00,8706.8,8706.9,8706.8,12450.69501626
2019-06-15 17:03:00,8709.0,8709.1,8709.03942105,12451.66701626
2019-06-15 17:04:00,8712.5,8712.6,8712.6,12452.10545101
2019-06-15 17:05:00,8720.2,8720.7,8720.2,12464.47486514
2019-06-15 17:06:00,8720.6,8720.7,8720.6,12464.79961241
2019-06-15 17:07:00,8716.3,8716.4,8715.8,12472.64262065
2019-06-15 17:08:00,8714.3,8714.8,8714.0,12473.9170106
2019-06-15 17:09:00,8713.0,8713.1,8713.0,12474.5161606
2019-06-15 17:10:00,8712.3,8712.4,8712.4,12474.5291606
2019-06-15 17:11:00,8713.0,8713.1,8713.1,12475.12322343
2019-06-15 17:12:00,8712.3,8712.7,8712.3,12475.55577743
2019-06-15 17:13:00,8712.3,8712.5,8712.3,12475.60077743
2019-06-15 17:14:00,8712.3,8712.4,8712.3,12479.26624045
2019-06-15 17:15:00,8711.5,8711.6,8711.5,12480.70859682
2019-06-15 17:16:00,8711.5,8711.6,8711.5,12257.89199806
2019-06-15 17:17:00,8709.8,8709.9,8711.5,12257.93855674
2019-06-15 17:18:00,8709.8,8709.9,8709.8,12258.40906043
2019-06-15 17:19:00,8702.2,8702.3,8702.2,12266.13127242
2019-06-15 17:20:00,8701.0,8701.1,8701.0530541,12267.27592597
2019-06-15 17:21:00,8701.0,8701.1,8701.05146187,12267.63624897
2019-06-15 17:22:00,8701.0,8701.1,8701.0,12267.843311969999999
2019-06-15 17:23:00,8701.0,8701.1,8701.0,12267.96081121
2019-06-15 17:24:00,8701.0,8701.1,8701.0,12267.98751121
2019-06-15 17:25:00,8701.1,8701.8,8701.2,12273.08323548
2019-06-15 17:26:00,8701.0,8701.1,8701.0,12273.74432257
2019-06-15 17:27:00,8700.0,8700.1,8700.0,12300.72907273
2019-06-15 17:28:00,8700.0,8700.1,8700.0398364,12302.31639564
2019-06-15 17:29:00,8700.0,8700.1,8700.0,12303.43022918
2019-06-15 17:30:00,8700.0,8700.1,8700.0,12308.20108671
2019-06-15 17:31:00,8700.0,8700.1,8700.0,12148.58764397
2019-06-15 17:32:00,8700.0,8700.1,8700.0,12148.69864397
2019-06-15 17:33:00,8700.0,8700.1,8700.0,12148.82771435
2019-06-15 17:34:00,8700.0,8700.1,8700.0398364,12149.01632849
2019-06-15 17:35:00,8700.0,8700.1,8700.1,12151.73545631
2019-06-15 17:36:00,8687.0,8687.1,8687.0,12224.79004432
2019-06-15 17:37:00,8686.0,8686.1,8686.0,12227.74797644
2019-06-15 17:38:00,8685.5,8685.6,8685.5,12228.91097644
2019-06-15 17:39:00,8684.3,8684.4,8684.4,12229.46428453
2019-06-15 17:40:00,8684.4,8684.5,8684.4,12230.32622408
2019-06-15 17:41:00,8684.4,8684.5,8684.4,12230.37184947
2019-06-15 17:42:00,8684.4,8684.5,8684.42936126,12230.43257683
2019-06-15 17:43:00,8684.4,8684.5,8684.5,12230.56144249
2019-06-15 17:44:00,8691.4,8691.6,8691.5,12248.11406425
2019-06-15 17:45:00,8691.8,8693.0,8693.0,12249.79293121
2019-06-15 17:46:00,8693.1,8693.2,8692.4,12197.79911647000000004
2019-06-15 17:47:00,8692.1,8692.2,8692.1,12198.02556246
2019-06-15 17:48:00,8692.9,8693.0,8692.9,12198.37552007
2019-06-15 17:49:00,8692.9,8693.0,8692.0,12198.70455008
2019-06-15 17:50:00,8693.5,8693.6,8693.5,12198.8937990300000001
2019-06-15 17:51:00,8695.6,8695.7,8695.7,12203.58986085
2019-06-15 17:52:00,8692.0,8692.1,8692.0,12215.30613296
2019-06-15 17:53:00,8692.0,8692.1,8692.0,12215.47844986
2019-06-15 17:54:00,8692.0,8692.1,8692.1,12233.41716981
2019-06-15 17:55:00,8693.1,8693.2,8693.2,12248.11443973
2019-06-15 17:56:00,8692.9,8693.0,8693.0,12249.29413715
2019-06-15 17:57:00,8692.9,8693.0,8693.0,12250.49862894
2019-06-15 17:58:00,8692.0,8692.1,8692.0,12252.20106283
2019-06-15 17:59:00,8692.0,8692.1,8692.0,12254.34126291
2019-06-15 18:00:00,8692.0,8692.1,8692.0,12257.56181918
2019-06-15 18:01:00,8692.0,8692.1,8692.1,12098.14957376000000003
2019-06-15 18:02:00,8692.0,8692.1,8692.1,12098.36164386
2019-06-15 18:03:00,8692.0,8692.1,8692.0262055,12098.41664189
2019-06-15 18:04:00,8692.0,8692.1,8690.3,12101.64155353
2019-06-15 18:05:00,8684.8,8684.9,8684.8,12190.20214479
2019-06-15 18:06:00,8684.7,8684.8,8684.7,12191.80958346
2019-06-15 18:07:00,8683.5,8683.6,8683.6,12191.91458346
2019-06-15 18:08:00,8683.5,8683.6,8683.6,12191.99331237
2019-06-15 18:09:00,8683.0,8683.1,8682.6,12195.71977053
2019-06-15 18:10:00,8683.0,8683.1,8680.1,12199.60695265000001
2019-06-15 18:11:00,8683.0,8683.1,8683.1,12200.18053825000001
2019-06-15 18:12:00,8683.0,8683.1,8683.0,12200.20053825
2019-06-15 18:13:00,8683.0,8683.1,8683.0,12200.58081825
2019-06-15 18:14:00,8683.0,8683.1,8683.00296913,12200.99107518000001
2019-06-15 18:15:00,8683.0,8683.1,8683.0,12201.11607518000001
2019-06-15 18:16:00,8683.0,8683.1,8683.08084884,12103.13831140000001
2019-06-15 18:17:00,8691.4,8691.5,8693.5,12115.13949133000001
2019-06-15 18:18:00,8691.4,8691.5,8691.5,12115.72861024000001
2019-06-15 18:19:00,8690.5,8690.6,8690.6,12118.47462805000001
2019-06-15 18:20:00,8690.7,8690.8,8690.7,12121.35247820000001
2019-06-15 18:21:00,8690.8,8690.9,8690.8,12124.06692311000001
2019-06-15 18:22:00,8689.4,8689.5,8690.16045506,12135.37492311000001
2019-06-15 18:23:00,8683.4,8683.5,8683.0,12137.96288032000001
2019-06-15 18:24:00,8683.4,8683.5,8683.4,12138.07288032000001
2019-06-15 18:25:00,8683.0,8683.1,8683.1,12138.81668714000001
2019-06-15 18:26:00,8683.0,8683.1,8683.0,12139.39331419000001
2019-06-15 18:27:00,8682.9,8683.0,8682.96847414,12139.45434562000001
2019-06-15 18:28:00,8681.6,8681.7,8681.6,12139.70433765000001
2019-06-15 18:29:00,8680.1,8680.2,8680.1,12139.82046860000001
2019-06-15 18:30:00,8680.1,8680.2,8680.1,12139.82060808000001
2019-06-15 18:31:00,8680.0,8680.1,8680.1,12028.58057742000001003
2019-06-15 18:32:00,8668.0,8668.1,8668.1,12035.15365798000001
2019-06-15 18:33:00,8666.1,8667.7,8668.0,12041.89949398000001
2019-06-15 18:34:00,8669.2,8669.3,8669.2,12042.24536582000001
2019-06-15 18:35:00,8669.2,8669.3,8669.3,12042.60907935000001
2019-06-15 18:36:00,8669.2,8669.3,8669.2,12043.06656152000001
2019-06-15 18:37:00,8680.1,8680.2,8680.1,12046.554517330000008
2019-06-15 18:38:00,8681.3,8681.6,8681.3,12048.74737938000001
2019-06-15 18:39:00,8678.6,8679.4,8679.3,12049.33490622000001
2019-06-15 18:40:00,8681.6,8682.8,8680.9,12049.585152030000008
2019-06-15 18:41:00,8679.8,8679.9,8682.2,12049.67197871000001
2019-06-15 18:42:00,8675.8,8675.9,8676.3,12049.99023354000001
2019-06-15 18:43:00,8675.8,8675.9,8675.88886791,12050.05183633000001
2019-06-15 18:44:00,8675.8,8675.9,8675.8147223,12050.13071632000001
2019-06-15 18:45:00,8676.9,8677.0,8676.9,12050.65274935000001
2019-06-15 18:46:00,8676.8,8676.9,8676.8,11934.76685252000001
2019-06-15 18:47:00,8676.8,8676.9,8676.8,11934.76977452000001
2019-06-15 18:48:00,8676.0,8676.1,8676.0,11936.92511155000001
2019-06-15 18:49:00,8670.7,8674.7,8671.0,11939.92328265000001
2019-06-15 18:50:00,8670.6,8670.7,8670.5,11940.05197488000001
2019-06-15 18:51:00,8673.2,8673.3,8673.3,11940.81187191000001
2019-06-15 18:52:00,8671.0,8671.1,8671.0,11940.85541878000001
2019-06-15 18:53:00,8675.0,8675.1,8675.0,11947.89809780000001
2019-06-15 18:54:00,8675.0,8675.1,8675.0,11947.93352180000001
2019-06-15 18:55:00,8674.0,8674.1,8674.0,11960.53867512000001
2019-06-15 18:56:00,8669.3,8669.4,8669.3,11962.91482469000001
2019-06-15 18:57:00,8669.3,8669.4,8669.3,11963.10207619000001
2019-06-15 18:58:00,8669.3,8669.4,8669.3,11963.336725190000012
2019-06-15 18:59:00,8668.6,8668.7,8668.6,11969.839311840000014
2019-06-15 19:00:00,8661.3,8661.4,8661.4,11976.31562869000001
2019-06-15 19:01:00,8656.9,8657.0,8657.0,11472.17692533000001
2019-06-15 19:02:00,8656.9,8657.0,8656.9,11472.70780306000001
2019-06-15 19:03:00,8655.0,8655.4,8655.0,11476.10724952000001
2019-06-15 19:04:00,8655.0,8655.1,8655.0,11477.75658217000001
2019-06-15 19:05:00,8647.5,8647.6,8647.6,11493.27299947000001
2019-06-15 19:06:00,8646.5,8646.6,8646.6,11498.87835121000001
2019-06-15 19:07:00,8646.0,8646.1,8646.5,11499.70721350000001
2019-06-15 19:08:00,8644.2,8644.3,8644.2,11502.58722621000001
2019-06-15 19:09:00,8644.2,8644.3,8644.2,11502.655494800000014
2019-06-15 19:10:00,8651.6,8651.7,8651.6,11507.00298118000001
2019-06-15 19:11:00,8651.6,8651.7,8651.7,11507.03993320000001
2019-06-15 19:12:00,8651.5,8651.6,8651.5,11508.08299046000001
2019-06-15 19:13:00,8651.5,8651.6,8651.5,11508.73643243000001
2019-06-15 19:14:00,8649.9,8650.0,8649.9,11511.38416998000001
2019-06-15 19:15:00,8649.9,8650.0,8649.9,11511.41444408000001
2019-06-15 19:16:00,8649.9,8650.0,8649.9,11484.00636382000001
2019-06-15 19:17:00,8649.9,8650.0,8649.9,11484.0649407700000099
2019-06-15 19:18:00,8649.9,8650.0,8649.9,11484.18428768000001
2019-06-15 19:19:00,8649.9,8650.0,8649.9,11484.68428768000001
2019-06-15 19:20:00,8639.6,8639.7,8639.6,11519.79800988000001
2019-06-15 19:21:00,8647.5,8647.6,8647.5,11522.60064901000001
2019-06-15 19:22:00,8647.0,8647.1,8647.0,11535.13417679000001
2019-06-15 19:23:00,8657.3,8657.4,8657.4,11549.74459995000001
2019-06-15 19:24:00,8657.5,8657.6,8657.6,11552.47418922000001
2019-06-15 19:25:00,8657.5,8657.6,8657.6,11552.47418922000001
2019-06-15 19:26:00,8661.4,8661.5,8661.5,11554.00936289000001
2019-06-15 19:27:00,8661.8,8661.9,8661.9,11554.57365009000001
2019-06-15 19:28:00,8669.6,8669.7,8669.7,11557.95910278000001
2019-06-15 19:29:00,8672.8,8672.9,8672.9,11564.71710278000001
2019-06-15 19:30:00,8672.6,8672.7,8675.9,11569.42235437000001
2019-06-15 19:31:00,8676.3,8676.4,8676.4,11565.62637891000001
2019-06-15 19:32:00,8675.5,8675.6,8675.5517438,11566.10353691000001
2019-06-15 19:33:00,8677.2,8677.3,8677.3,11566.3832693000000105
2019-06-15 19:34:00,8676.4,8676.5,8676.4,11566.44540779000001
2019-06-15 19:35:00,8676.4,8676.5,8676.4,11566.61144445000001
2019-06-15 19:36:00,8675.5,8675.6,8675.5,11566.75988460000001
2019-06-15 19:37:00,8675.5,8675.6,8675.5,11567.16350246000001
2019-06-15 19:38:00,8675.5,8675.6,8675.5,11567.3635024600000106
2019-06-15 19:39:00,8675.6,8675.7,8675.6,11568.89618460000001
2019-06-15 19:40:00,8677.9,8678.0,8677.9,11570.10918460000001
2019-06-15 19:41:00,8677.9,8678.0,8677.9,11570.27616660000001
2019-06-15 19:42:00,8677.9,8678.0,8678.0,11570.28616660000001
2019-06-15 19:43:00,8677.9,8678.0,8677.9,11570.28853203000001
2019-06-15 19:44:00,8677.9,8678.0,8678.0,11570.33853203000001
2019-06-15 19:45:00,8677.9,8678.0,8678.0,11570.54764810000001
2019-06-15 19:46:00,8678.0,8678.1,8678.0,11334.54786297000001
2019-06-15 19:47:00,8678.0,8678.1,8678.02398725,11334.559249950000009999
2019-06-15 19:48:00,8675.4,8677.5,8675.4,11347.75067492000001
2019-06-15 19:49:00,8675.2,8676.0,8675.0,11348.10975652000001
2019-06-15 19:50:00,8675.8,8675.9,8675.8,11348.15675652000001
2019-06-15 19:51:00,8678.2,8678.3,8678.2,11348.16820851000001
2019-06-15 19:52:00,8684.0,8684.1,8684.1,11348.74489607000001
2019-06-15 19:53:00,8684.0,8684.1,8684.0,11354.17415080000001
2019-06-15 19:54:00,8685.7,8685.8,8685.77784169,11354.84860811000001
2019-06-15 19:56:00,8679.3,8679.4,8679.3,11357.12926182000001
2019-06-15 19:57:00,8679.3,8679.4,8679.4,11357.19091478000001
2019-06-15 19:58:00,8679.3,8679.4,8679.4,11357.30734662000001
2019-06-15 19:59:00,8675.2,8675.3,8675.102245,11357.36508556000001
2019-06-15 20:00:00,8675.0,8675.1,8675.0,11358.87840056000001
2019-06-15 20:01:00,8675.0,8675.1,8675.0,11322.32533519000001
2019-06-15 20:02:00,8675.0,8675.1,8675.0,11323.55314619000001
2019-06-15 20:03:00,8675.0,8675.1,8675.1,11323.66314619000001
2019-06-15 20:04:00,8675.0,8675.1,8677.34973904,11325.89550908000001
2019-06-15 20:05:00,8676.8,8676.9,8676.8,11334.57210908000001
2019-06-15 20:06:00,8675.3,8675.4,8675.3,11335.04936001000001
2019-06-15 20:07:00,8675.0,8675.1,8675.0,11337.70579050000001
2019-06-15 20:08:00,8675.0,8675.1,8675.0,11350.29493260000001
2019-06-15 20:09:00,8670.0,8670.1,8661.4,11385.10768553000001
2019-06-15 20:10:00,8661.8,8661.9,8661.9,11385.17596946000001
2019-06-15 20:11:00,8660.5,8660.6,8660.5,11386.97646339000001
2019-06-15 20:12:00,8660.5,8660.6,8660.5,11386.99881859000001
2019-06-15 20:13:00,8660.5,8660.6,8660.5,11392.10258459000001
2019-06-15 20:14:00,8668.6,8668.7,8668.6,11392.50396093000001
2019-06-15 20:15:00,8664.5,8664.6,8664.6,11394.50194403000001
2019-06-15 20:16:00,8662.3,8663.6,8662.5,11383.84967958000001
2019-06-15 20:17:00,8664.9,8665.0,8665.0,11385.23009469000001
2019-06-15 20:18:00,8664.7,8664.8,8664.9,11385.45509469000001
2019-06-15 20:19:00,8670.0,8670.1,8670.1,11392.16510569000001
2019-06-15 20:20:00,8670.0,8670.1,8670.0,11392.27460569000001
2019-06-15 20:21:00,8670.0,8670.1,8670.0,11392.58651619000001
2019-06-15 20:22:00,8661.7,8661.9,8663.5639992,11402.76917756000001
2019-06-15 20:23:00,8661.7,8661.8,8661.7,11412.14445739000001
2019-06-15 20:24:00,8661.7,8661.8,8661.7,11412.14945739000001
2019-06-15 20:25:00,8661.7,8661.8,8661.8,11413.14945739000001
2019-06-15 20:26:00,8658.8,8659.6,8657.3,11421.72752233000001
2019-06-15 20:27:00,8657.3,8657.4,8657.3,11423.43064630000001
2019-06-15 20:28:00,8657.3,8657.4,8657.3,11433.64064630000001
2019-06-15 20:29:00,8660.6,8661.3,8661.7,11433.74762647000001
2019-06-15 20:30:00,8660.8,8660.9,8660.8,11435.09691627000001
2019-06-15 20:31:00,8660.8,8660.9,8660.9,11394.88859002000001
2019-06-15 20:32:00,8660.8,8660.9,8660.9,11394.891590020000010001
2019-06-15 20:33:00,8661.8,8661.9,8660.9,11395.21889450000001
2019-06-15 20:34:00,8663.9,8664.0,8663.9,11395.46389450000001
2019-06-15 20:35:00,8663.9,8664.0,8663.9,11395.69189450000001
2019-06-15 20:36:00,8663.9,8664.0,8664.0,11395.69805349000001
2019-06-15 20:37:00,8667.2,8667.9,8668.6,11397.46898790000001
2019-06-15 20:38:00,8664.8,8666.9,8666.1,11397.55664325000001
2019-06-15 20:39:00,8662.8,8663.0,8662.9,11397.90664325000001
2019-06-15 20:40:00,8661.2,8661.5,8662.8,11398.50973938000001
2019-06-15 20:41:00,8661.1,8661.2,8661.1,11399.31166292000001
2019-06-15 20:42:00,8660.0,8660.1,8660.0,11440.37301745000001
2019-06-15 20:43:00,8659.7,8659.8,8657.8,11449.45343048000001
2019-06-15 20:44:00,8659.2,8659.3,8660.04403493,11449.820322510000014
2019-06-15 20:45:00,8658.7,8658.8,8657.3,11449.88416292000001
2019-06-15 20:46:00,8658.7,8658.8,8658.8,11301.73177389000001
2019-06-15 20:47:00,8665.9,8666.0,8666.0,11309.34592169000001
2019-06-15 20:48:00,8665.9,8666.0,8665.9,11309.44592169000001
2019-06-15 20:49:00,8665.0,8665.1,8665.0,11309.74141948000001
2019-06-15 20:50:00,8665.0,8665.1,8665.1,11310.40201363000001
2019-06-15 20:51:00,8665.0,8665.1,8665.1,11310.49622556000001
2019-06-15 20:52:00,8665.9,8666.0,8666.0,11311.48565713000001
2019-06-15 20:53:00,8672.8,8672.9,8672.9,11311.89956918000001
2019-06-15 20:54:00,8672.8,8672.9,8672.9,11312.12599463000001
2019-06-15 20:55:00,8672.8,8672.9,8672.85475096,11312.24989463000001
2019-06-15 20:56:00,8672.8,8672.9,8672.85475096,11312.49211335000001
2019-06-15 20:57:00,8672.8,8672.9,8672.9,11312.52511335000001
2019-06-15 20:58:00,8672.8,8672.9,8672.9,11312.80808359000001
2019-06-15 20:59:00,8672.8,8672.9,8672.8,11313.46903008000001
2019-06-15 21:00:00,8672.8,8672.9,8672.9,11314.48903008000001
2019-06-15 21:01:00,8670.2,8670.3,8670.2,11192.31348421000001
2019-06-15 21:02:00,8668.5,8668.6,8668.58451228,11193.88549092000001
2019-06-15 21:03:00,8666.7,8666.8,8666.7,11195.97511117000001
2019-06-15 21:04:00,8663.3,8663.4,8663.3,11214.07048198000001
2019-06-15 21:05:00,8663.3,8663.4,8663.4,11214.17048198000001
2019-06-15 21:06:00,8661.6,8661.7,8661.6,11214.88193446000001
2019-06-15 21:07:00,8658.9,8659.0,8659.6,11218.250890030000008
2019-06-15 21:08:00,8658.0,8658.1,8658.0,11218.34935604000001
2019-06-15 21:09:00,8658.0,8658.1,8658.0,11219.03435611000001
2019-06-15 21:10:00,8658.0,8658.1,8658.0,11219.04408611000001
2019-06-15 21:11:00,8658.0,8658.1,8658.1,11219.15420230000001
2019-06-15 21:12:00,8658.0,8658.1,8658.0,11219.23180230000001
2019-06-15 21:13:00,8658.0,8658.1,8658.0,11219.30464265000001
2019-06-15 21:14:00,8658.0,8658.3,8658.3,11221.42824609000001
2019-06-15 21:15:00,8658.0,8658.1,8658.0,11221.72902024000001
2019-06-15 21:16:00,8655.6,8655.7,8655.6,11082.14680624000001
2019-06-15 21:17:00,8655.0,8655.1,8655.0,11083.18230003000001
2019-06-15 21:18:00,8655.0,8655.1,8655.0,11083.62196531000001
2019-06-15 21:19:00,8655.0,8655.1,8655.0,11084.07000204000001
2019-06-15 21:20:00,8650.0,8650.1,8650.0,11094.44336235000001
2019-06-15 21:21:00,8650.0,8650.1,8650.0,11094.47058056000001
2019-06-15 21:22:00,8650.0,8650.1,8650.0,11097.51961925000001
2019-06-15 21:23:00,8650.0,8650.1,8650.0,11097.55021925000001
2019-06-15 21:24:00,8650.0,8650.1,8650.1,11103.68411925000001
2019-06-15 21:25:00,8650.0,8650.1,8650.0,11104.689119250000012
2019-06-15 21:26:00,8650.0,8650.1,8650.0,11108.36927533000001
2019-06-15 21:27:00,8650.0,8650.1,8650.0,11109.90019198000001
2019-06-15 21:28:00,8650.0,8650.1,8650.1,11110.00265497000001
2019-06-15 21:29:00,8650.0,8650.1,8650.1,11110.45452932000001
2019-06-15 21:30:00,8650.0,8650.1,8650.1,11112.72243632000001
2019-06-15 21:31:00,8650.0,8650.1,8650.0,10580.51613877000001
2019-06-15 21:32:00,8650.0,8650.1,8650.1,10580.80913877000001
2019-06-15 21:33:00,8649.8,8649.9,8649.8,10586.39151060000001
2019-06-15 21:34:00,8649.8,8650.1,8650.0,10586.63000555000001
2019-06-15 21:35:00,8650.0,8650.1,8650.1,10590.66565497000001
2019-06-15 21:36:00,8656.6,8656.7,8656.7,10604.41124178000001
2019-06-15 21:37:00,8656.6,8656.7,8656.8,10604.74148056000001
2019-06-15 21:38:00,8656.4,8656.5,8656.44804446,10605.150020570000008
2019-06-15 21:39:00,8652.7,8652.8,8652.8,10605.39742057000001
